stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.629809,,-90.130819,12729,NEAR SIDE N 18TH ST @ LYNCH AVE,N 18TH ST @ LYNCH AVE,0,12729
38.629097,,-90.131506,12728,FAR SIDE N 18TH ST @ WINSTANLEY AVE,N 18TH ST @ WINSTANLEY AVE,0,12728
38.628163,,-90.132415,12727,NEAR SIDE N 18TH ST @ EXCHANGE AVE,N 18TH ST @ EXCHANGE AVE,0,12727
38.647327,,-90.240924,6177,NEAR SIDE SARAH ST @ W BELLE PL,SARAH ST @ W BELLE PL,0,6177
38.626062,,-90.134048,12725,NEAR SIDE N 18TH ST @ PARSON AVE,N 18TH ST @ PARSON AVE,0,12725
38.645393,,-90.242287,6175,FAR SIDE SARAH ST @ DELMAR BLVD,SARAH ST @ DELMAR BLVD,0,6175
38.643051,,-90.243901,6173,NEAR SIDE SARAH ST @ OLIVE ST,SARAH ST @ OLIVE ST,0,6173
38.640065,,-90.245546,6170,FAR SIDE SARAH ST @ LINDELL BLVD,SARAH ST @ LINDELL BLVD,0,6170
38.641126,,-90.245172,6171,NEAR SIDE SARAH ST @ MCPHERSON AVE,SARAH ST @ MCPHERSON AVE,0,6171
38.58178,,-89.877006,10989,FAR SIDE E HWY 50 @ S EASTGATE DR,E HWY 50 @ S EASTGATE DR,0,10989
38.580836,,-89.882889,10988,NEAR SIDE E HWY 50 @ LAKEPOINTE CENTRE DR,E HWY 50 @ LAKEPOINTE CENTRE DR,0,10988
38.805307,,-90.352759,14661,NEAR SIDE CHARBONIER RD @ PAUL AVE,CHARBONIER RD @ PAUL AVE,0,14661
38.581766,,-89.896346,10985,MID-BLOCK E HWY 50 @ 904 E HWY 50,E HWY 50 @ 904 E HWY 50,0,10985
38.586546,,-89.911003,10984,NEAR SIDE S LINCOLN AVE @ E 7TH ST,S LINCOLN AVE @ E 7TH ST,0,10984
38.580851,,-89.885959,10987,FAR SIDE E HWY 50 @ COUNTRY OAKS LN,E HWY 50 @ COUNTRY OAKS LN,0,10987
38.580929,,-89.892923,10986,FAR SIDE E HWY 50 @ TIMBER CREEK LN,E HWY 50 @ TIMBER CREEK LN,0,10986
38.589908,,-89.910837,10981,NEAR SIDE S LINCOLN AVE @ E 3RD ST,S LINCOLN AVE @ E 3RD ST,0,10981
38.588562,,-89.911114,10980,NEAR SIDE S LINCOLN AVE @ W 5TH ST,S LINCOLN AVE @ W 5TH ST,0,10980
38.586341,,-89.911224,10983,FAR SIDE S LINCLON AVE @ W 7TH ST,S LINCLON AVE @ W 7TH ST,0,10983
38.588526,,-89.910918,10982,FAR SIDE S LINCOLN AVE @ W 5TH ST,S LINCOLN AVE @ W 5TH ST,0,10982
38.54235,,-89.842725,15470,MID-BLOCK EAST DR @ 932 AIR WING HQ,EAST DR @ 932 AIR WING HQ,0,15470
38.640029,,-90.190895,2200,FAR SIDE N 10TH ST @ CASS AVE,N 10TH ST @ CASS AVE,0,2200
38.803748,,-90.331468,14663,NEAR SIDE PATTERSON RD @ LIMEDALE LN,PATTERSON RD @ LIMEDALE LN,0,14663
38.669905,,-89.986305,11589,NEAR SIDE W MAIN ST @ S CENTER ST,W MAIN ST @ S CENTER ST,0,11589
38.690345,,-90.247844,6270,FAR SIDE LILLIAN AVE @ UNION BLVD,LILLIAN AVE @ UNION BLVD,0,6270
38.692141,,-90.249706,6272,FAR SIDE LILLIAN AVE @ EMERSON AVE,LILLIAN AVE @ EMERSON AVE,0,6272
38.606929,,-90.349509,13458,MID-BLOCK BRENTWOOD GARAGE LOOP,BRENTWOOD GARAGE LOOP,0,13458
38.643775,,-90.264618,13456,FAR SIDE LINDELL BLVD @ KINGSHIGHWAY BLVD,LINDELL BLVD @ KINGSHIGHWAY BLVD,0,13456
38.640424,,-90.500682,4830,NEAR SIDE N OUTER FORTY DR @ MARYVILLE CTR DR,N OUTER FORTY DR @ MARYVILLE CTR DR,0,4830
38.573463,,-90.377283,4524,FAR SIDE BIG BEND BLVD @ HAWKINS CT,BIG BEND BLVD @ HAWKINS CT,0,4524
38.652238,,-90.502049,4834,MID-BLOCK ST LUKES HOSPITAL NORTH MEDICAL ENTRANCE,ST LUKES HOSPITAL NORTH MEDICAL ENTRANCE,0,4834
38.650063,,-90.338402,13451,FAR SIDE CENTRAL AVE @ FORSYTH BLVD,CENTRAL AVE @ FORSYTH BLVD,0,13451
38.661852,,-90.245244,7993,NEAR SIDE TAYLOR AVE @ ST FERDINAND AVE,TAYLOR AVE @ ST FERDINAND AVE,0,7993
38.664141,,-90.243665,7991,FAR SIDE TAYLOR AVE @ MAFFITT AVE,TAYLOR AVE @ MAFFITT AVE,0,7991
38.66337,,-90.241318,7990,FAR SIDE MAFFITT AVE @ N NEWSTEAD AVE,MAFFITT AVE @ N NEWSTEAD AVE,0,7990
38.56795,,-89.984672,11638,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ CORPORATE DR,N ILLINOIS ST (IL ROUTE 159) @ CORPORATE DR,0,11638
38.5701,,-89.984668,11639,MID-BLOCK N ILLINOIS ST (IL ROUTE 159) @ 4580 N ILLINOIS ST,N ILLINOIS ST (IL ROUTE 159) @ 4580 N ILLINOIS ST,0,11639
38.660275,,-90.246385,7994,NEAR SIDE TAYLOR AVE @ GARFIELD AVE,TAYLOR AVE @ GARFIELD AVE,0,7994
38.56298,,-89.984636,11635,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ EXECUTIVE WOODS CT,N ILLINOIS ST (IL ROUTE 159) @ EXECUTIVE WOODS CT,0,11635
38.655455,,-90.249858,7999,FAR SIDE TAYLOR AVE @ PAGE BLVD,TAYLOR AVE @ PAGE BLVD,0,7999
38.5658,,-89.984663,11637,MID-BLOCK N ILLINOIS ST (IL ROUTE 159) @ 4216 N ILLINOIS ST,N ILLINOIS ST (IL ROUTE 159) @ 4216 N ILLINOIS ST,0,11637
38.550548,,-89.984386,11630,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ WOLF CREEK DR,N ILLINOIS ST (IL ROUTE 159) @ WOLF CREEK DR,0,11630
38.552907,,-89.984461,11631,NEAR SIDE N ILLINOIS ST (IL ROUTE 159) @ TWILIGHT DR,N ILLINOIS ST (IL ROUTE 159) @ TWILIGHT DR,0,11631
38.555735,,-89.984604,11632,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ HUNTWOOD RD,N ILLINOIS ST (IL ROUTE 159) @ HUNTWOOD RD,0,11632
38.465076,,-90.358543,15933,MID-BLOCK MERAMEC BOTTOM RD @  S COUNTY ED CTR,MERAMEC BOTTOM RD @  S COUNTY ED CTR,0,15933
38.719796,,-90.315617,13330,,N HANLEY METROLINK LOOP @ METROLINK,0,13330
38.678148,,-90.437745,15932,NEAR SIDE CRAIG RD @ NIEHAUS LN,CRAIG RD @ NIEHAUS LN,0,15932
38.63023,,-90.40573,5297,FAR SIDE LINDBERGH @ COUNTY LIBRARY,LINDBERGH @ COUNTY LIBRARY,0,5297
38.678905,,-90.352607,4427,FAR SIDE BRADDOCK DR @ APPLETON DR,BRADDOCK DR @ APPLETON DR,0,4427
38.59984,,-90.078514,13184,FAR SIDE STATE ST @ N 70TH ST,STATE ST @ N 70TH ST,0,13184
38.600613,,-90.080098,13185,NEAR SIDE STATE ST @ TERRACE DR,STATE ST @ TERRACE DR,0,13185
38.601378,,-90.082064,13186,NEAR SIDE STATE ST @ N 68TH ST,STATE ST @ N 68TH ST,0,13186
38.603441,,-90.088231,13187,NEAR SIDE STATE ST @ N 62ND ST,STATE ST @ N 62ND ST,0,13187
38.598306,,-90.075787,13181,FAR SIDE STATE ST @ N 73RD ST,STATE ST @ N 73RD ST,0,13181
38.598808,,-90.076665,13182,FAR SIDE STATE ST @ N 72ND ST,STATE ST @ N 72ND ST,0,13182
38.77727,,-90.27868,13334,NEAR SIDE MISSOURI NORTH SERVICE CENTER LOOP,MISSOURI NORTH SERVICE CENTER LOOP,0,13334
38.603786,,-90.090107,13188,FAR SIDE STATE ST @ N 61ST ST,STATE ST @ N 61ST ST,0,13188
38.69874,,-90.378354,6999,NEAR SIDE LACKLAND RD @ BROADMOOR DR,LACKLAND RD @ BROADMOOR DR,0,6999
38.466118,,-90.356574,15934,MID-BLOCK LEMAY FERRY RD @ PARK RIDE LOT,LEMAY FERRY RD @ PARK RIDE LOT,0,15934
38.6959,,-90.382641,6995,NEAR SIDE LACKLAND RD @ BRYANT AVE,LACKLAND RD @ BRYANT AVE,0,6995
38.500324,,-90.299092,8143,FAR SIDE TELEGRAPH RD @ LIN-TEL RD,TELEGRAPH RD @ LIN-TEL RD,0,8143
38.6902,,-90.24762,8634,FAR SIDE UNION BLVD @ LILLIAN AVE,UNION BLVD @ LILLIAN AVE,0,8634
38.68885,,-90.2501,8633,FAR SIDE UNION BLVD @ BIRCHER BLVD,UNION BLVD @ BIRCHER BLVD,0,8633
38.571979,,-90.283874,8935,FAR SIDE KINGSHIGHWAY BLVD @ GRAVOIS AVE,KINGSHIGHWAY BLVD @ GRAVOIS AVE,0,8935
38.488697,,-90.304074,8147,NEAR SIDE TELEGRAPH RD @ GOLDEN VALLEY DR,TELEGRAPH RD @ GOLDEN VALLEY DR,0,8147
38.492164,,-90.30366,8146,FAR SIDE TELEGRAPH RD @ KINSWOOD LN,TELEGRAPH RD @ KINSWOOD LN,0,8146
38.634887,,-90.213406,9292,FAR SIDE JEFFERSON AVE @ WASHINGTON AVE,JEFFERSON AVE @ WASHINGTON AVE,0,9292
38.638035,,-90.212925,9290,NEAR SIDE JEFFERSON AVE @ DR M L KING DR,JEFFERSON AVE @ DR M L KING DR,0,9290
38.636537,,-90.212844,9291,FAR SIDE JEFFERSON AVE @ DELMAR BLVD,JEFFERSON AVE @ DELMAR BLVD,0,9291
38.632366,,-90.210905,9295,FAR SIDE OLIVE ST @ 22ND ST,OLIVE ST @ 22ND ST,0,9295
38.611973,,-90.2287,7339,NEAR SIDE RUSSELL BLVD @ NEBRASKA AVE,RUSSELL BLVD @ NEBRASKA AVE,0,7339
38.612163,,-90.23023,7338,NEAR SIDE RUSSELL BLVD @ HAWTHORNE BLVD,RUSSELL BLVD @ HAWTHORNE BLVD,0,7338
38.595123,,-89.990525,11964,FAR SIDE COMMERCE LN @ MARKET PL,COMMERCE LN @ MARKET PL,0,11964
38.592916,,-89.992012,11965,NEAR SIDE LINCOLN TRL @ JEROME LN,LINCOLN TRL @ JEROME LN,0,11965
38.592944,,-89.994538,11966,FAR SIDE LINCOLN TRL @ N RUBY LN,LINCOLN TRL @ N RUBY LN,0,11966
38.592987,,-89.996358,11967,FAR SIDE LINCOLN TRL @ BLUFF CT,LINCOLN TRL @ BLUFF CT,0,11967
38.601111,,-89.993139,11960,MID-BLOCK LUDWIG DR@ 133 LUDWIG,LUDWIG DR@ 133 LUDWIG,0,11960
38.599312,,-89.993974,11961,NEAR SIDE PLAZA DR @ BEST BUY,PLAZA DR @ BEST BUY,0,11961
38.597719,,-89.990403,11962,FAR SIDE COMMERCE LN @ BURLINGTON COAT,COMMERCE LN @ BURLINGTON COAT,0,11962
38.596345,,-89.990459,11963,FAR SIDE COMMERCE LN @ 59 COMMERCE DR,COMMERCE LN @ 59 COMMERCE DR,0,11963
38.593021,,-89.999119,11968,FAR SIDE LINCOLN TRL @ PASADENA DR,LINCOLN TRL @ PASADENA DR,0,11968
38.593013,,-90.001704,11969,NEAR SIDE LINCOLN TRL @ ROSELAWN AVE,LINCOLN TRL @ ROSELAWN AVE,0,11969
38.647925,,-90.002302,15605,NEAR SIDE S MORRISON AVE @ PONDEROSA HILLS LN,S MORRISON AVE @ PONDEROSA HILLS LN,0,15605
38.647116,,-90.005392,15604,FAR SIDE S MORRISON AVE @ HEATHERWOOD DR,S MORRISON AVE @ HEATHERWOOD DR,0,15604
38.650133,,-89.994192,15607,FAR SIDE S MORRISON AVE @ ST CLAIR AVE,S MORRISON AVE @ ST CLAIR AVE,0,15607
38.648857,,-89.99877,15606,FAR SIDE S MORRISON AVE @ CARL ST,S MORRISON AVE @ CARL ST,0,15606
38.645851,,-89.985591,15609,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ BELLEVILLE RD,N ILLINOIS ST (IL ROUTE 159) @ BELLEVILLE RD,0,15609
38.651863,,-89.987464,15608,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ E BROOKHAVEN DR,N ILLINOIS ST (IL ROUTE 159) @ E BROOKHAVEN DR,0,15608
38.687992,,-90.309321,7058,FAR SIDE ST CHARLES ROCK RD @ 74TH ST,ST CHARLES ROCK RD @ 74TH ST,0,7058
38.68903,,-90.311199,7059,NEAR SIDE ST CHARLES ROCK RD @ PENNSYLVANIA AVE,ST CHARLES ROCK RD @ PENNSYLVANIA AVE,0,7059
38.670204,,-90.275729,7053,FAR SIDE DR ML KING DR @ CLARA AVE,DR ML KING DR @ CLARA AVE,0,7053
38.667313,,-90.270389,7050,NEAR SIDE DR ML KING DR @ ARLINGTON AVE,DR ML KING DR @ ARLINGTON AVE,0,7050
38.668638,,-90.272833,7051,NEAR SIDE DR ML KING DR @ BELT AVE,DR ML KING DR @ BELT AVE,0,7051
38.685827,,-90.305056,7056,FAR SIDE ST CHARLES ROCK RD @ FERGUSON AVE,ST CHARLES ROCK RD @ FERGUSON AVE,0,7056
38.686722,,-90.306806,7057,FAR SIDE ST CHARLES ROCK RD @ SALERNO DR,ST CHARLES ROCK RD @ SALERNO DR,0,7057
38.671072,,-90.277351,7054,NEAR SIDE DR ML KING DR @ BLACKSTONE AVE,DR ML KING DR @ BLACKSTONE AVE,0,7054
38.672065,,-90.279112,7055,NEAR SIDE DR ML KING DR @ GOODFELLOW AVE,DR ML KING DR @ GOODFELLOW AVE,0,7055
38.484924,,-90.304384,8149,FAR SIDE TELEGRAPH RD @ FORDER RD,TELEGRAPH RD @ FORDER RD,0,8149
38.486601,,-90.304242,8148,MID-BLOCK TELEGRAPH RD @ MISSOURI PLZ,TELEGRAPH RD @ MISSOURI PLZ,0,8148
38.678024,,-90.437919,15931,FAR SIDE CRAIG RD @ NIEHAUS LN,CRAIG RD @ NIEHAUS LN,0,15931
38.647074,,-90.561737,15930,FAR SIDE CHESTRFIELD PKWY @ ELBRIDGE PAYNE RD,CHESTRFIELD PKWY @ ELBRIDGE PAYNE RD,0,15930
38.714605,,-90.44333,15937,FAR SIDE DORSETT RD @ WELDON PKWY,DORSETT RD @ WELDON PKWY,0,15937
38.59987,,-90.406219,15936,NEAR SIDE KIRKWOOD RD @ MANCHESTER RD,KIRKWOOD RD @ MANCHESTER RD,0,15936
38.643276,,-90.516537,15935,NEAR SIDE S OUTER FORTY DR @ WOODLAKE DR,S OUTER FORTY DR @ WOODLAKE DR,0,15935
38.62816,,-90.201221,8638,FAR SIDE MARKET ST @ 14TH ST,MARKET ST @ 14TH ST,0,8638
38.627592,,-90.198539,8637,FAR SIDE MARKET ST @ TUCKER BLVD,MARKET ST @ TUCKER BLVD,0,8637
38.693269,,-90.242147,8636,NEAR SIDE UNION BLVD @ HARNEY AVE,UNION BLVD @ HARNEY AVE,0,8636
38.692024,,-90.244438,8635,FAR SIDE UNION BLVD @ THEKLA AVE,UNION BLVD @ THEKLA AVE,0,8635
38.714445,,-90.444467,15938,FAR SIDE DORSETT RD @ PROGRESS PKWY,DORSETT RD @ PROGRESS PKWY,0,15938
38.49773,,-90.300487,8145,NEAR SIDE TELEGRAPH RD @ BARRACKSVIEW RD,TELEGRAPH RD @ BARRACKSVIEW RD,0,8145
38.687872,,-90.251669,8632,NEAR SIDE UNION BLVD @ BIRCHER BLVD,UNION BLVD @ BIRCHER BLVD,0,8632
38.683916,,-90.25485,8631,FAR SIDE UNION BLVD @ BROWN AVE,UNION BLVD @ BROWN AVE,0,8631
38.680128,,-90.257492,8630,FAR SIDE UNION BLVD @ SACRAMENTO AVE,UNION BLVD @ SACRAMENTO AVE,0,8630
38.67416,,-90.372664,2999,FAR SIDE OLIVE BLVD @ OLIVETTE EXECUTIVE PKWY,OLIVE BLVD @ OLIVETTE EXECUTIVE PKWY,0,2999
38.674132,,-90.357075,2992,FAR SIDE OLIVE BLVD @ WOODSON RD,OLIVE BLVD @ WOODSON RD,0,2992
38.674175,,-90.359658,2994,MID-BLOCK OLIVE BLVD @ 8675 OLIVE BLVD,OLIVE BLVD @ 8675 OLIVE BLVD,0,2994
38.674224,,-90.364148,2996,NEAR SIDE OLIVE BLVD @ HILLTOP DR,OLIVE BLVD @ HILLTOP DR,0,2996
38.674208,,-90.366503,2997,NEAR SIDE OLIVE BLVD @ PRICE RD,OLIVE BLVD @ PRICE RD,0,2997
38.578922,,-90.245515,9020,MID-BLOCK GRAND BLVD @ OSCEOLA ST,GRAND BLVD @ OSCEOLA ST,0,9020
38.486128,,-90.306012,9999,FAR SIDE FORDER RD @ PEGASUS DR,FORDER RD @ PEGASUS DR,0,9999
38.49859,,-90.3276,9991,NEAR SIDE FORDER RD @ FORDER PL,FORDER RD @ FORDER PL,0,9991
38.500274,,-90.330298,9990,FAR SIDE FORDER RD @ KINSWOOD LN,FORDER RD @ KINSWOOD LN,0,9990
38.495664,,-90.322599,9993,NEAR SIDE FORDER RD @ NAZARETH HILLS DR,FORDER RD @ NAZARETH HILLS DR,0,9993
38.497023,,-90.3249,9992,FAR SIDE FORDER RD @ KINGBOLT BLVD,FORDER RD @ KINGBOLT BLVD,0,9992
38.49348,,-90.31922,9995,NEAR SIDE FORDER RD @ FORDER RIDGE DR,FORDER RD @ FORDER RIDGE DR,0,9995
38.491793,,-90.316856,9996,FAR SIDE FORDER RD @ RINGER RD,FORDER RD @ RINGER RD,0,9996
38.517196,,-89.97895,11036,NEAR SIDE N CHARLES ST @ E D ST,N CHARLES ST @ E D ST,0,11036
38.779228,,-90.449198,14517,FAR SIDE ROCK IND PRK DR @ BOULDER IND DR,ROCK IND PRK DR @ BOULDER IND DR,0,14517
38.755814,,-90.431506,14515,FAR SIDE ST CHARLES ROCK RD @ NATURAL BRIDGE RD,ST CHARLES ROCK RD @ NATURAL BRIDGE RD,0,14515
38.496218,,-89.806737,11030,FAR SIDE N 6TH ST @ W HARNETT ST,N 6TH ST @ W HARNETT ST,0,11030
38.779855,,-90.448535,14518,NEAR SIDE ROCK IND PRK DR @ BOULDER IND DR,ROCK IND PRK DR @ BOULDER IND DR,0,14518
38.753821,,-90.429092,14519,FAR SIDE ST CHARLES ROCK RD @ DE PAUL LN,ST CHARLES ROCK RD @ DE PAUL LN,0,14519
38.520056,,-89.991052,11359,NEAR SIDE W F ST @ N 5TH ST,W F ST @ N 5TH ST,0,11359
38.580072,,-90.279391,2331,NEAR SIDE KINGSHIGHWAY BLVD @ ROSA AVE,KINGSHIGHWAY BLVD @ ROSA AVE,0,2331
38.585421,,-90.276571,2332,NEAR SIDE KINGSHIGHWAY BLVD @ MURDOCH AVE,KINGSHIGHWAY BLVD @ MURDOCH AVE,0,2332
38.667968,,-90.319624,4717,NEAR SIDE OLIVE BLVD @ PARTRIDGE AVE,OLIVE BLVD @ PARTRIDGE AVE,0,4717
38.701199,,-90.292274,9233,FAR SIDE NATURAL BRIDGE RD @ LUCAS-HUNT RD,NATURAL BRIDGE RD @ LUCAS-HUNT RD,0,9233
38.795571,,-90.289588,6699,FAR SIDE NEW HALLS FERRY RD @ PARKER SPUR,NEW HALLS FERRY RD @ PARKER SPUR,0,6699
38.79388,,-90.28775,6698,FAR SIDE NEW HALLS FERRY RD @ PARKER RD,NEW HALLS FERRY RD @ PARKER RD,0,6698
38.785463,,-90.279145,6693,NEAR SIDE NEW HALLS FERRY RD @ HELMKAMPF DR,NEW HALLS FERRY RD @ HELMKAMPF DR,0,6693
38.781197,,-90.278158,6691,FAR SIDE NEW HALLS FERRY RD@ W FLORISSANT AVE,NEW HALLS FERRY RD@ W FLORISSANT AVE,0,6691
38.777784,,-90.275053,6690,NEAR SIDE NEW HALLS FERRY RD @ SATIRIS DR,NEW HALLS FERRY RD @ SATIRIS DR,0,6690
38.790915,,-90.284592,6696,MID-BLOCK 12800 NEW HALLS FERRY RD,12800 NEW HALLS FERRY RD,0,6696
38.789279,,-90.282807,6695,FAR SIDE NEW HALLS FERRY RD @ HEARTHSTONE DR,NEW HALLS FERRY RD @ HEARTHSTONE DR,0,6695
38.787179,,-90.280546,6694,NEAR SIDE NEW HALLS FERRY RD @ GREENGRASS DR,NEW HALLS FERRY RD @ GREENGRASS DR,0,6694
38.683696,,-90.335994,2439,FAR SIDE PAGE AVE @ NORTH AND SOUTH RD,PAGE AVE @ NORTH AND SOUTH RD,0,2439
38.683626,,-90.333839,2438,FAR SIDE PAGE AVE @ HARRISON AVE,PAGE AVE @ HARRISON AVE,0,2438
38.678925,,-90.320238,2432,FAR SIDE PAGE AVE @ FARIS AVE,PAGE AVE @ FARIS AVE,0,2432
38.678405,,-90.318592,2431,NEAR SIDE PAGE AVE @ NIXON AVE,PAGE AVE @ NIXON AVE,0,2431
38.683378,,-90.328281,2436,NEAR SIDE PAGE AVE @ HANLEY RD,PAGE AVE @ HANLEY RD,0,2436
38.681089,,-90.324225,2434,NEAR SIDE PAGE AVE @ QUENDO AVE,PAGE AVE @ QUENDO AVE,0,2434
38.611628,,-90.226526,7838,NEAR SIDE RUSSELL BLVD @ CALIFORNIA AVE,RUSSELL BLVD @ CALIFORNIA AVE,0,7838
38.5547,,-90.04085,12110,NEAR SIDE W MAIN ST @ S 66TH ST,W MAIN ST @ S 66TH ST,0,12110
38.553832,,-90.039905,12111,FAR SIDE W MAIN ST @ S 65TH ST,W MAIN ST @ S 65TH ST,0,12111
38.552201,,-90.038166,12112,MID-BLOCK W MAIN ST @ 6206 W MAIN ST,W MAIN ST @ 6206 W MAIN ST,0,12112
38.670213,,-90.22344,6342,NEAR SIDE LEE AVE @ CLAY AVE,LEE AVE @ CLAY AVE,0,6342
38.550885,,-90.036738,12114,NEAR SIDE W MAIN ST @ N 60TH ST,W MAIN ST @ N 60TH ST,0,12114
38.667783,,-90.217729,6344,NEAR SIDE LEE AVE @ PRAIRIE AVE,LEE AVE @ PRAIRIE AVE,0,6344
38.54836,,-90.034251,12116,NEAR SIDE W MAIN ST @ FRANK SCOTT PKY W,W MAIN ST @ FRANK SCOTT PKY W,0,12116
38.666546,,-90.215007,6346,NEAR SIDE LEE AVE @ OBEAR AVE,LEE AVE @ OBEAR AVE,0,6346
38.545763,,-90.031649,12118,NEAR SIDE W MAIN ST @ S 53RD ST,W MAIN ST @ S 53RD ST,0,12118
38.760125,,-90.435232,14516,FAR SIDE ST CHARLES ROCK RD @ PENNRIDGE DR,ST CHARLES ROCK RD @ PENNRIDGE DR,0,14516
38.515332,,-89.978939,11037,NEAR SIDE N CHARLES ST @ E B ST,N CHARLES ST @ E B ST,0,11037
38.617094,,-90.261515,1807,FAR SIDE SHAW BLVD @ CASTLEMAN AVE,SHAW BLVD @ CASTLEMAN AVE,0,1807
38.617222,,-90.262987,1806,FAR SIDE SHAW PARK-RIDE LOT,SHAW PARK-RIDE LOT,0,1806
38.675739,,-90.220937,3780,NEAR SIDE W FLORISSANT AVE@ FAIR AVE,W FLORISSANT AVE@ FAIR AVE,0,3780
38.674702,,-90.220105,3781,FAR SIDE W FLORISSANT AVE @ ADELAIDE AVE,W FLORISSANT AVE @ ADELAIDE AVE,0,3781
38.670691,,-90.213495,3786,FAR SIDE W FLORISSANT AVE @ GANO AVE,W FLORISSANT AVE @ GANO AVE,0,3786
38.672285,,-90.216077,3784,FAR SIDE W FLORISSANT AVE @ LINTON AVE,W FLORISSANT AVE @ LINTON AVE,0,3784
38.577078,,-90.282855,8990,NEAR SIDE KINGSHIGHWAY BLVD @ RHODES AVE,KINGSHIGHWAY BLVD @ RHODES AVE,0,8990
38.66797,,-90.209637,3789,NEAR SIDE N FLORISSANT AVE @ PLEASANT ST,N FLORISSANT AVE @ PLEASANT ST,0,3789
38.616894,,-90.259267,1808,FAR SIDE SHAW BLVD @ ALFRED AVE,SHAW BLVD @ ALFRED AVE,0,1808
38.601138,,-90.393584,4996,NEAR SIDE MANCHESTER RD @ DICKSON AVE,MANCHESTER RD @ DICKSON AVE,0,4996
38.600846,,-90.397131,4997,FAR SIDE MANCHESTER RD @ N WOODLAWN AVE,MANCHESTER RD @ N WOODLAWN AVE,0,4997
38.602437,,-90.388992,4994,FAR SIDE MANCHESTER RD @ BENNETT AVE,MANCHESTER RD @ BENNETT AVE,0,4994
38.601814,,-90.391242,4995,NEAR SIDE MANCHESTER RD @ STURGIS DR,MANCHESTER RD @ STURGIS DR,0,4995
38.603104,,-90.386186,4992,NEAR SIDE MANCHESTER RD @ N SAPPINGTON RD,MANCHESTER RD @ N SAPPINGTON RD,0,4992
38.604083,,-90.382499,4990,NEAR SIDE MANCHESTER RD @ WARSON WOODS BLVD,MANCHESTER RD @ WARSON WOODS BLVD,0,4990
38.778576,,-90.258494,6512,FAR SIDE REDMAN RD @ PRITCHARD DR,REDMAN RD @ PRITCHARD DR,0,6512
38.600679,,-90.401698,4999,NEAR SIDE MANCHESTER RD @ LYNCHESTER LN,MANCHESTER RD @ LYNCHESTER LN,0,4999
38.778588,,-90.255287,6514,FAR SIDE LANDSEER DR @ REDMAN RD,LANDSEER DR @ REDMAN RD,0,6514
38.775246,,-90.257493,6516,FAR SIDE LANDSEER DR @ PRITCHARD DR,LANDSEER DR @ PRITCHARD DR,0,6516
38.664099,,-90.285283,3258,NEAR SIDE GOODFELLOW BLVD @ ETZEL AVE,GOODFELLOW BLVD @ ETZEL AVE,0,3258
38.662822,,-90.285536,3259,FAR SIDE GOODFELLOW BLVD @ BARTMER AVE,GOODFELLOW BLVD @ BARTMER AVE,0,3259
38.588714,,-90.294108,1949,NEAR SIDE HAMPTON AVE @ DEVONSHIRE AVE,HAMPTON AVE @ DEVONSHIRE AVE,0,1949
38.685639,,-90.271551,3250,FAR SIDE GOODFELLOW BLVD @ NATURAL BRIDGE AVE,GOODFELLOW BLVD @ NATURAL BRIDGE AVE,0,3250
38.683563,,-90.27221,3251,NEAR SIDE GOODFELLOW BLVD @ SELBER CT,GOODFELLOW BLVD @ SELBER CT,0,3251
38.681343,,-90.27325,3252,NEAR SIDE GOODFELLOW BLVD @ GREER AVE,GOODFELLOW BLVD @ GREER AVE,0,3252
38.671815,,-90.279677,3253,FAR SIDE GOODFELLOW BLVD @ DR ML KING DR,GOODFELLOW BLVD @ DR ML KING DR,0,3253
38.669393,,-90.281405,3254,FAR SIDE GOODFELLOW BLVD @ RIDGE AVE,GOODFELLOW BLVD @ RIDGE AVE,0,3254
38.667091,,-90.283124,3256,NEAR SIDE GOODFELLOW BLVD @ PAGE BLVD,GOODFELLOW BLVD @ PAGE BLVD,0,3256
38.66538,,-90.284393,3257,FAR SIDE GOODFELLOW BLVD @ JULIAN AVE,GOODFELLOW BLVD @ JULIAN AVE,0,3257
38.679452,,-90.25824,13243,NEAR SIDE UNION BLVD @ NATURAL BRIDGE AVE,UNION BLVD @ NATURAL BRIDGE AVE,0,13243
38.693884,,-90.246877,13241,NEAR SIDE EMERSON AVE @ THEKLA AVE,EMERSON AVE @ THEKLA AVE,0,13241
38.69401,,-90.246973,13240,FAR SIDE EMERSON AVE @ THEKLA AVE,EMERSON AVE @ THEKLA AVE,0,13240
38.728394,,-90.335233,13245,MID-BLOCK 4633 WORLD PKY CIR,4633 WORLD PKY CIR,0,13245
38.716419,,-90.282039,13244,FAR SIDE LUCAS-HUNT RD @ LUTHERAN HS NORTH,LUCAS-HUNT RD @ LUTHERAN HS NORTH,0,13244
38.716572,,-90.281658,13248,NEAR SIDE LUCAS-HUNT RD @ LUTHERAN HS NORTH,LUCAS-HUNT RD @ LUTHERAN HS NORTH,0,13248
